Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitude;Latitude;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
5355602;18;06/04/2021 12:50:00;Strada Urbana;VIA VEZIO CRISAFULLI;in corrispondenza;;del civico n.;110;;Veicolo in marcia contro veicolo arresto;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4141;41.8979;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355602;18;06/04/2021 12:50:00;Strada Urbana;VIA VEZIO CRISAFULLI;in corrispondenza;;del civico n.;110;;Veicolo in marcia contro veicolo arresto;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4141;41.8979;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
5355602;18;06/04/2021 12:50:00;Strada Urbana;VIA VEZIO CRISAFULLI;in corrispondenza;;del civico n.;110;;Veicolo in marcia contro veicolo arresto;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4141;41.8979;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355628;10;06/04/2021 14:20:00;Strada Urbana;VIA ANAGNINA;all'intersezione con;VIA DELLA STAZIONE DI CIAMPINO;VIA DELLA STAZIONE DI CIAMPINO;;;Scontro frontale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;1;0;0;2;12.6105;41.8206;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Esploso
5355628;10;06/04/2021 14:20:00;Strada Urbana;VIA ANAGNINA;all'intersezione con;VIA DELLA STAZIONE DI CIAMPINO;VIA DELLA STAZIONE DI CIAMPINO;;;Scontro frontale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;1;0;0;2;12.6105;41.8206;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Esploso
5355628;10;06/04/2021 14:20:00;Strada Urbana;VIA ANAGNINA;all'intersezione con;VIA DELLA STAZIONE DI CIAMPINO;VIA DELLA STAZIONE DI CIAMPINO;;;Scontro frontale fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;1;0;0;2;12.6105;41.8206;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Ricoverato;0;NON DECEDUTO;;Esploso
5355636;1;05/04/2021 21:50:00;Strada Urbana;VIA SEBASTIANO GRANDIS;all'intersezione con;VIA ELENIANA;VIA ELENIANA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;2;12.5141;41.8891;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355636;1;05/04/2021 21:50:00;Strada Urbana;VIA SEBASTIANO GRANDIS;all'intersezione con;VIA ELENIANA;VIA ELENIANA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;2;12.5141;41.8891;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5355636;1;05/04/2021 21:50:00;Strada Urbana;VIA SEBASTIANO GRANDIS;all'intersezione con;VIA ELENIANA;VIA ELENIANA;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;1;0;0;2;12.5141;41.8891;-1;2;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355661;16;02/04/2021 20:15:00;Strada Urbana;VIA DI DONNA OLIMPIA;in corrispondenza;;del civico n.;92;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;1;0;0;1;12.4536;41.8766;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
5355661;16;02/04/2021 20:15:00;Strada Urbana;VIA DI DONNA OLIMPIA;in corrispondenza;;del civico n.;92;;Investimento di pedone;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;1;0;0;1;12.4536;41.8766;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5355686;16;02/04/2021 20:15:00;Strada Urbana;VIA SILVESTRI;in prossimità;;del civico n.;F.C. 300;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4276;41.8771;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
5355686;16;02/04/2021 20:15:00;Strada Urbana;VIA SILVESTRI;in prossimità;;del civico n.;F.C. 300;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4276;41.8771;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5355686;16;02/04/2021 20:15:00;Strada Urbana;VIA SILVESTRI;in prossimità;;del civico n.;F.C. 300;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;;2;0;0;1;12.4276;41.8771;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
5355689;1;06/04/2021 10:00:00;Strada Urbana;PIAZZA DELLA REPUBBLICA;da specificare;;;;.;Infortunio per sola frenata improvvisa;Rotatoria;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Acciotolata;Verticale ed orizzontale;Pioggia in atto;Normale;Buona;;1;0;0;0;12.496;41.9028;0;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
5355713;1;02/04/2021 13:20:00;Strada Urbana;VIA MERULANA;in prossimità;;del civico n.;28;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5;41.8955;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355713;1;02/04/2021 13:20:00;Strada Urbana;VIA MERULANA;in prossimità;;del civico n.;28;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5;41.8955;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355713;1;02/04/2021 13:20:00;Strada Urbana;VIA MERULANA;in prossimità;;del civico n.;28;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.5;41.8955;-1;3;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5355718;16;03/04/2021 11:15:00;Strada Urbana;VIA DEL CASALE LUMBROSO;all'intersezione con;VIA GIOELE SOLARI;VIA GIOELE SOLARI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;12.3601;41.8671;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355718;16;03/04/2021 11:15:00;Strada Urbana;VIA DEL CASALE LUMBROSO;all'intersezione con;VIA GIOELE SOLARI;VIA GIOELE SOLARI;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;2;12.3601;41.8671;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5355784;16;03/04/2021 17:05:00;Strada Urbana;VIA LORENZO ROCCI;in prossimità;;del civico n.;46;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;3;12.4398;41.8643;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355784;16;03/04/2021 17:05:00;Strada Urbana;VIA LORENZO ROCCI;in prossimità;;del civico n.;46;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;3;12.4398;41.8643;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5355784;16;03/04/2021 17:05:00;Strada Urbana;VIA LORENZO ROCCI;in prossimità;;del civico n.;46;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;3;12.4398;41.8643;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5355784;16;03/04/2021 17:05:00;Strada Urbana;VIA LORENZO ROCCI;in prossimità;;del civico n.;46;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;3;12.4398;41.8643;-1;3;Autovettura privata;Sosta;;;;;;;
5355835;16;04/04/2021 22:10:00;Strada Urbana;VIA DEL CASALE LUMBROSO;da specificare;;;;CAVALCAVIA;Scontro laterale fra veicoli in marcia;Cavalcavia;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;;1;0;0;2;12.3601;41.8671;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355835;16;04/04/2021 22:10:00;Strada Urbana;VIA DEL CASALE LUMBROSO;da specificare;;;;CAVALCAVIA;Scontro laterale fra veicoli in marcia;Cavalcavia;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;;1;0;0;2;12.3601;41.8671;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5355835;16;04/04/2021 22:10:00;Strada Urbana;VIA DEL CASALE LUMBROSO;da specificare;;;;CAVALCAVIA;Scontro laterale fra veicoli in marcia;Cavalcavia;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Sufficiente;;1;0;0;2;12.3601;41.8671;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
5355985;18;06/04/2021 16:30:00;Strada Urbana;PIAZZALE GREGORIO VII;da specificare;;;;corrispondenza cavalcavia ferroviario dir. Pio XI ;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4514;41.8989;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5355985;18;06/04/2021 16:30:00;Strada Urbana;PIAZZALE GREGORIO VII;da specificare;;;;corrispondenza cavalcavia ferroviario dir. Pio XI ;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4514;41.8989;-1;2;Monopattino elettrico;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesistente
5356079;10;06/04/2021 16:50:00;Strada Urbana;VIA EUDO GIULIOLI;in corrispondenza;;del civico n.;41;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.5801;41.8496;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5356079;10;06/04/2021 16:50:00;Strada Urbana;VIA EUDO GIULIOLI;in corrispondenza;;del civico n.;41;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.5801;41.8496;-1;2;Autocarro inferiore 35 q.;Sosta;;;;;;;
5356103;4;06/04/2021 10:00:00;Strada Urbana;VIA DOMENICO COMPARETTI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5506;41.9414;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356103;4;06/04/2021 10:00:00;Strada Urbana;VIA DOMENICO COMPARETTI;in prossimità;;del civico n.;33;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.5506;41.9414;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5356116;4;06/04/2021 12:40:00;Strada Urbana;VIALE TIRRENO;in prossimità;;del civico n.;16;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;5;12.5331;41.936;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356116;4;06/04/2021 12:40:00;Strada Urbana;VIALE TIRRENO;in prossimità;;del civico n.;16;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;5;12.5331;41.936;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5356116;4;06/04/2021 12:40:00;Strada Urbana;VIALE TIRRENO;in prossimità;;del civico n.;16;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;5;12.5331;41.936;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
5356116;4;06/04/2021 12:40:00;Strada Urbana;VIALE TIRRENO;in prossimità;;del civico n.;16;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;5;12.5331;41.936;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356116;4;06/04/2021 12:40:00;Strada Urbana;VIALE TIRRENO;in prossimità;;del civico n.;16;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;5;12.5331;41.936;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5356155;16;02/04/2021 10:45:00;Strada Urbana;VIA LEONE XIII;in corrispondenza;;del palo luce n.;18;;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4404;41.8869;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356155;16;02/04/2021 10:45:00;Strada Urbana;VIA LEONE XIII;in corrispondenza;;del palo luce n.;18;;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4404;41.8869;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356155;16;02/04/2021 10:45:00;Strada Urbana;VIA LEONE XIII;in corrispondenza;;del palo luce n.;18;;Tamponamento Multiplo;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4404;41.8869;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356178;16;02/04/2021 13:00:00;Strada Urbana;VIA FELICE BELLOTTI;all'intersezione con;VIA TOMMASO VALLAURI;VIA TOMMASO VALLAURI;;;Scontro laterale fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;;0;0;0;2;12.4397;41.8571;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
5356178;16;02/04/2021 13:00:00;Strada Urbana;VIA FELICE BELLOTTI;all'intersezione con;VIA TOMMASO VALLAURI;VIA TOMMASO VALLAURI;;;Scontro laterale fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;;0;0;0;2;12.4397;41.8571;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5356192;16;02/04/2021 14:30:00;Strada Urbana;VIA FELICE CAVALLOTTI;in prossimità;;del civico n.;85/B;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;0;12.4621;41.8802;-1;1;Autovettura privata;Sosta;;;;;;;
5356192;16;02/04/2021 14:30:00;Strada Urbana;VIA FELICE CAVALLOTTI;in prossimità;;del civico n.;85/B;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;;0;0;0;0;12.4621;41.8802;-1;2;Autovettura privata;Sosta;;;;;;;
5356196;1;06/04/2021 14:00:00;Strada Urbana;VIA VENTI SETTEMBRE;in prossimità;;del civico n.;42/A;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4975;41.9066;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
5356196;1;06/04/2021 14:00:00;Strada Urbana;VIA VENTI SETTEMBRE;in prossimità;;del civico n.;42/A;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;1;12.4975;41.9066;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356198;16;02/04/2021 17:05:00;Strada Urbana;VIA FRANCESCO CATEL;all'intersezione con;VIA FEDERICO OZANAM;VIA FEDERICO OZANAM;;;Investimento di pedone;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4482;41.8773;-1;;;;Pedone;M;Ricoverato;0;NON DECEDUTO;;
5356198;16;02/04/2021 17:05:00;Strada Urbana;VIA FRANCESCO CATEL;all'intersezione con;VIA FEDERICO OZANAM;VIA FEDERICO OZANAM;;;Investimento di pedone;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4482;41.8773;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356198;16;02/04/2021 17:05:00;Strada Urbana;VIA FRANCESCO CATEL;all'intersezione con;VIA FEDERICO OZANAM;VIA FEDERICO OZANAM;;;Investimento di pedone;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;1;0;0;2;12.4482;41.8773;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5356215;12;06/04/2021 17:15:00;Strada Urbana;VIA DI ACQUA ACETOSA OSTIENSE;in prossimità;;del civico n.;430;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4556;41.8075;-1;1;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356215;12;06/04/2021 17:15:00;Strada Urbana;VIA DI ACQUA ACETOSA OSTIENSE;in prossimità;;del civico n.;430;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4556;41.8075;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5356216;12;06/04/2021 18:00:00;Statale;VIA PONTINA;in prossimità;;della chilometrica;10.8;;Tamponamento;Dosso;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4616;41.816;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356216;12;06/04/2021 18:00:00;Statale;VIA PONTINA;in prossimità;;della chilometrica;10.8;;Tamponamento;Dosso;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4616;41.816;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356216;12;06/04/2021 18:00:00;Statale;VIA PONTINA;in prossimità;;della chilometrica;10.8;;Tamponamento;Dosso;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;3;12.4616;41.816;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5356226;16;02/04/2021 17:15:00;Strada Urbana;VIA OTTAVIO GASPARRI;in corrispondenza;;del civico n.;3;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4422;41.8776;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356226;16;02/04/2021 17:15:00;Strada Urbana;VIA OTTAVIO GASPARRI;in corrispondenza;;del civico n.;3;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;;0;0;0;2;12.4422;41.8776;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
5356229;16;03/04/2021 18:40:00;;VIA DELLA PISANA;da specificare;;;;prossimità Via S. G. Eudes;Veicolo in marcia contro ostacolo accidentale;;;;;;;;;;0;0;0;1;12.389;41.8577;0;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
5356498;8;06/04/2021 15:00:00;Strada Urbana;VIA DI LUNGHEZZINA;da specificare;;;;a 800 mt dall'intersezione con via Polense ;Fuoriuscita dalla sede stradale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;;0;0;0;1;12.707;41.9296;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356526;8;06/04/2021 13:30:00;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1118;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5983;41.8658;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356526;8;06/04/2021 13:30:00;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1118;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5983;41.8658;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356526;8;06/04/2021 13:30:00;Strada Urbana;VIA CASILINA;in corrispondenza;;del civico n.;1118;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;;0;0;0;3;12.5983;41.8658;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
5356530;9;06/04/2021 19:35:00;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;17;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;;Buona;;0;0;0;1;12.5133;41.8788;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
5356530;9;06/04/2021 19:35:00;Strada Urbana;VIA ETRURIA;in prossimità;;del civico n.;17;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;;Buona;;0;0;0;1;12.5133;41.8788;-1;2;Autovettura privata;Sosta;;;;;;;
5356541;8;06/04/2021 06:25:00;Strada Urbana;VIA CASILINA;da specificare;;;;fronte civico 1797;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;;0;0;0;1;12.684;41.8629;-1;1;Autobus in extraurbana;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
5356545;9;06/04/2021 13:45:00;Strada Urbana;VIA APPIA NUOVA;in corrispondenza;;del civico n.;32/C;;Investimento di pedone;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;;1;0;0;1;12.5103;41.8846;-1;;;;Pedone;M;Rimandato;0;NON DECEDUTO;;
